year,category,institute_id,name,city,state,tlr,rpc,go,oi,pr,score,rank,pdf_url,graph_url
2023,Engineering,IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,66.29,61.47,58.28,59.42,13.75,57.3,31,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0497.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0497.png
2023,Engineering,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,70.07,59.84,59.12,40.2,24.51,57.26,32,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0496.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0496.png
2023,Engineering,IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,62.63,42.48,79.3,66.35,24.73,56.49,33,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0184.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0184.png
2023,Engineering,IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,74.05,44.14,69.08,57.96,11.4,56.21,34,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0476.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0476.png
2023,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,63.46,45.68,71.47,58.91,31.97,56.12,35,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0584.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0584.png
2023,Engineering,IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,74.13,36.24,68.5,75.33,13.46,55.69,36,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0458.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0458.png
2023,Engineering,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,65.7,51.26,66.89,59.56,11.7,55.6,37,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0410.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0410.png
2023,Engineering,IR-E-U-0747,Chandigarh University,Mohali,Punjab,75.7,31.04,59.19,79.56,33.77,55.2,38,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0747.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0747.png
2023,Engineering,IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,72.6,42.33,57.28,77.38,14.59,55.14,39,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0356.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0356.png
2023,Engineering,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,60.85,54.59,69.77,53.35,11.4,55.07,40,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0055.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0055.png
2023,Engineering,IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,56.93,51.4,72.25,56.15,24.73,55.03,41,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0064.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0064.png
2023,Engineering,IR-E-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,Maharashtra,65.12,47.03,72.77,53.4,14.88,55.03,41,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0334.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0334.png
2023,Engineering,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,63.94,41.32,74.22,55.8,19.1,53.91,43,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0577.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0577.png
2023,Engineering,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,70.94,46.14,57.91,56.43,13.46,53.69,44,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0020.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0020.png
2023,Engineering,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,67.69,41.08,66.94,53.21,15.43,52.88,45,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-16604.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-16604.png
2023,Engineering,IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Jalandhar,Punjab,67.98,36.76,60.85,67.76,24.73,52.85,46,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0374.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0374.png
2023,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,60.35,37.35,74.14,57.68,24.95,52.42,47,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0355.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0355.png
2023,Engineering,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,73.07,24.43,63.41,61.72,39.39,52.04,48,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0255.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0255.png
2023,Engineering,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,57.14,40.37,77.57,54.78,16.51,51.89,49,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0530.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0530.png
2023,Engineering,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,59.64,49.52,49.19,63.51,25.39,51.47,50,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0379.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0379.png
2023,Engineering,IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,68.47,29.84,63.59,72.41,19.6,51.41,51,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0622.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0622.png
2023,Engineering,IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,65.94,49.97,52.64,51.94,8.91,51.38,52,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0249.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0249.png
2023,Engineering,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,67.76,37.01,59.56,51.4,22.01,50.68,53,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0202.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0202.png
2023,Engineering,IR-E-U-0564,UPES,Dehradun,Uttarakhand,67.45,39.45,46.08,62.74,30.66,50.63,54,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0564.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0564.png
2023,Engineering,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,56.57,40.6,65.0,58.36,23.4,50.33,55,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0014.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0014.png
2023,Engineering,IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,61.49,39.77,70.28,52.28,4.87,50.16,56,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0072.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0072.png
2023,Engineering,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,69.03,41.76,54.06,58.16,2.69,50.14,57,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0297.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0297.png
2023,Engineering,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,54.95,41.2,60.55,54.13,35.17,49.89,58,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0172.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0172.png
2023,Engineering,IR-E-U-0844,"Indian Institute of Technology, Tirupati",Yerpedu,Andhra Pradesh,75.5,18.49,62.71,58.15,32.52,49.8,59,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0844.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0844.png
2023,Engineering,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,68.96,23.44,75.55,46.27,22.25,49.68,60,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-6379.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-6379.png
2023,Engineering,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,65.74,35.65,54.01,62.25,21.78,49.62,61,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-7252.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-7252.png
2023,Engineering,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,64.1,32.12,53.76,68.53,31.23,49.59,62,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0555.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0555.png
2023,Engineering,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,64.51,29.98,54.9,47.21,53.86,49.43,63,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-37013.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-37013.png
2023,Engineering,IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,71.38,46.01,34.86,69.33,1.94,49.3,64,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-I-1441.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-I-1441.png
2023,Engineering,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,57.79,40.93,66.01,51.56,10.17,49.0,65,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0149.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0149.png
2023,Engineering,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,61.03,44.04,47.51,66.76,11.7,48.87,66,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0474.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0474.png
2023,Engineering,IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,74.62,21.51,57.32,56.55,22.01,48.15,67,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0906.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0906.png
2023,Engineering,IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,64.41,21.26,72.53,73.04,4.16,47.93,68,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0389.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0389.png
2023,Engineering,IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,71.97,17.51,61.18,65.98,21.78,47.86,69,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0878.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0878.png
2023,Engineering,IR-E-U-0092,"National Institute of Technology, Raipur",Raipur,Chhattisgarh,55.59,40.36,64.35,55.81,4.51,47.69,70,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0092.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0092.png
2023,Engineering,IR-E-U-0042,University of Hyderabad,Hyderabad,Telangana,59.36,45.92,54.33,43.21,7.27,47.51,71,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0042.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0042.png
2023,Engineering,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,67.55,31.37,57.65,55.41,5.22,47.27,72,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0619.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0619.png
2023,Engineering,IR-E-C-41593,"College of Engineering, Pune",Pune,Maharashtra,65.5,22.62,66.89,51.62,19.1,46.89,73,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-41593.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-41593.png
2023,Engineering,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,67.24,20.86,63.07,58.61,16.78,46.58,74,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0221.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0221.png
2023,Engineering,IR-E-U-0105,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi,51.99,36.68,69.89,47.33,12.59,46.57,75,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0105.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0105.png
2023,Engineering,IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,58.57,33.3,61.23,63.5,2.32,46.39,76,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0749.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0749.png
2023,Engineering,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,63.67,24.55,64.1,49.95,17.57,46.03,77,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-36995.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-36995.png
2023,Engineering,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,65.79,22.31,61.93,55.66,15.97,45.99,78,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-1331.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-1331.png
2023,Engineering,IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,76.68,12.55,68.5,54.57,0.4,45.97,79,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0535.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0535.png
2023,Engineering,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,54.03,32.76,65.79,60.68,6.26,45.9,80,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0284.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0284.png
2023,Engineering,IR-E-U-0946,Indian Institute of Technology Bhilai,Raipur,Chhattisgarh,73.09,13.54,65.54,59.29,8.26,45.86,81,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0946.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0946.png
2023,Engineering,IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,58.44,26.62,64.89,59.67,12.3,45.7,82,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0197.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0197.png
2023,Engineering,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,65.91,27.62,49.71,55.17,12.3,44.75,83,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0017.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0017.png
2023,Engineering,IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,55.33,33.69,56.26,46.54,17.04,44.31,84,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0099.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0099.png
2023,Engineering,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,63.21,27.18,48.67,61.13,7.93,43.74,85,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0043.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0043.png
2023,Engineering,IR-E-C-16626,Rajalakshmi Engineering College,Chennai,Tamil Nadu,65.55,14.62,62.3,63.29,6.26,43.46,86,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-16626.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-16626.png
2023,Engineering,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,59.49,34.78,38.33,65.91,8.91,43.43,87,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0489.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0489.png
2023,Engineering,IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,52.56,20.81,74.64,58.08,6.6,43.41,88,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0267.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0267.png
2023,Engineering,IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,45.02,21.94,77.31,53.63,23.85,43.29,89,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0516.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0516.png
2023,Engineering,IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,59.25,23.92,56.69,58.46,11.4,43.28,90,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0620.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0620.png
2023,Engineering,IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,54.36,28.21,59.38,59.61,6.26,43.24,91,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0493.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0493.png
2023,Engineering,IR-E-U-0373,Chitkara  University,Rajpura,Punjab,47.51,30.88,52.35,62.84,22.25,42.48,92,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0373.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0373.png
2023,Engineering,IR-E-U-0899,Indian Institute Of Technology Dharwad,Dharwad,Karnataka,64.84,15.16,57.36,39.17,29.69,42.36,93,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0899.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0899.png
2023,Engineering,IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,59.16,12.98,72.07,56.81,5.92,42.32,94,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-24004.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-24004.png
2023,Engineering,IR-E-U-0613,National Institute of Technology Manipur,Imphal,Manipur,63.06,20.62,53.37,61.24,3.79,42.28,95,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0613.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0613.png
2023,Engineering,IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,63.55,17.05,57.16,52.04,14.03,42.22,96,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-1269.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-1269.png
2023,Engineering,IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM)",Jabalpur,Madhya Pradesh,44.65,30.48,68.44,56.03,3.06,42.14,97,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0286.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0286.png
2023,Engineering,IR-E-C-19754,SR University,Warangal,Telangana,65.32,15.79,51.98,62.66,10.79,42.09,98,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-19754.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-19754.png
2023,Engineering,IR-E-U-0155,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,64.15,21.73,45.29,63.74,7.93,41.99,99,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-U-0155.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-U-0155.png
2023,Engineering,IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,69.79,5.7,58.27,69.95,6.26,41.93,100,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Engineering/IR-E-C-30045.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Engineering/IR-E-C-30045.png
2023,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,86.45,89.88,87.22,63.59,100.0,86.69,1,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0456.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0456.png
2023,Overall,IR-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,82.43,88.45,80.57,59.23,97.94,83.09,2,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0220.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0220.png
2023,Overall,IR-O-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,82.06,85.23,79.21,70.32,90.98,82.16,3,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-I-1074.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-I-1074.png
2023,Overall,IR-O-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,80.71,86.14,84.26,58.76,84.98,81.28,4,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0306.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0306.png
2023,Overall,IR-O-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,85.45,72.94,83.62,60.24,69.84,77.23,5,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-I-1075.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-I-1075.png
2023,Overall,IR-O-N-15,"All India Institute of Medical Sciences, Delhi",New Delhi,Delhi,76.47,67.75,70.46,72.72,75.23,72.14,6,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-N-15.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-N-15.png
2023,Overall,IR-O-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,73.29,72.25,76.75,57.44,70.68,71.82,7,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0573.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0573.png
2023,Overall,IR-O-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,77.69,68.0,83.15,62.8,50.36,71.66,8,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0560.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0560.png
2023,Overall,IR-O-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,73.43,66.98,82.95,58.3,42.44,68.78,9,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0053.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0053.png
2023,Overall,IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,73.55,46.56,94.89,73.64,50.73,67.44,10,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0109.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0109.png
2023,Overall,IR-O-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,72.77,49.18,99.64,61.5,45.43,67.21,11,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0500.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0500.png
2023,Overall,IR-O-U-0108,"Jamia Millia Islamia,New Delhi",New Delhi,Delhi,69.38,49.83,93.85,83.41,26.4,65.52,12,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0108.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0108.png
2023,Overall,IR-O-U-0575,Jadavpur University,Kolkata,West Bengal,67.63,53.66,90.61,56.79,41.08,64.3,13,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0575.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0575.png
2023,Overall,IR-O-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,74.38,55.13,73.26,59.03,48.36,64.24,14,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/Overall/IR-O-U-0013.pdf,https://www.nirfindia.org/nirfpdfcdn/2023/graph/Overall/IR-O-U-0013.png
