year,category,band,institute_id,name,city,state
2023,Overall,,,Shree Dhanvantary Pharmacy College,Surat,Gujarat
2023,Overall,,,Shree Rama Educational Society Group of Institutions,Tirupati,Andhra Pradesh
2023,Overall,,,Shree Ramkrishna Institute of Computer Education & Applied Sciences,Surat,Gujarat
2023,Overall,,,Shree Rang Navchetan Mahila Arts College,Bharuch,Gujarat
2023,Overall,,,Shree Sateri Pissani Education Soceity`s Shri Gopal Gaonkar Memorial Goa Multi Faculty College,South Goa,Goa
2023,Overall,,,Shree Venkateshwara Hi-Tech Engineering College,Erode,Tamil Nadu
2023,Overall,,,Shri Balaji Shikshan Prasarak Mandal's B.Pharmacy College,Ambajogai,Maharashtra
2023,Overall,,,Shri Chankya Education Societys Indira College of Pharmacy,Pune,Maharashtra
2023,Overall,,,"Shri Chatrapati Shivaji Kala Mahavidyalaya , Asegaon Purna , Tq- Chandur Bazar.",Asegaon Purna,Maharashtra
2023,Overall,,,Shri Chhatrapati Shivaji College,Dist. Osmanabad,Maharashtra
2023,Overall,,,"Shri D.V.Raval Arts & Comm. College, Halvad",HALVAD,Gujarat
2023,Overall,,,Shri Dadasaheb Rajale Education Sanstha`s Dada Patil Rajale Arts & Science College,Ahmednagar,Maharashtra
2023,Overall,,,"Shri Dhaneshwari Manav Vikas Mandals Dr. Vedprakash Patil Pharmacy College, Aurangabad, Maharashtra, India.",Aurangabad,Maharashtra
2023,Overall,,,Shri Dnyanesh Mahavidyalaya,District Chandrapur,Maharashtra
2023,Overall,,,Shri G. S. Institute of Technology & Science,Indore,Madhya Pradesh
2023,Overall,,,"Shri Govindrao Munghate Arts & Science College, Kurkheda",Gadchiroli,Maharashtra
2023,Overall,,,Shri Guru Gobind Singhji Institute of Engineering and Technology,Nanded,Maharashtra
2023,Overall,,,Shri Guru Ram Rai University,Dehradun,Uttarakhand
2023,Overall,,,"Shri Guru Teg Bhadur Khalsa College, Goraakhpur, Jabalpur",Jabalpur,Madhya Pradesh
2023,Overall,,,Shri J S Bhakta and Shri K M Bhakta Arts and Shri A N Shah Science and Shri N F Shah Commerce College,Dist. Surat - 394185,Gujarat
2023,Overall,,,Shri Jagdish Prasad Jhabarmal Tibrewala University,Jhunjhunu,Rajasthan
2023,Overall,,,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir
2023,Overall,,,"Shri Muktanand Arts, Science & Commerce College",Gangapur,Maharashtra
2023,Overall,,,"Shri Neminath Jain Bramhacharyashram (Jain Gurukul's) Karmaveer Keshavlalji Harakchandji Abad Arts,  Shriman Motilalji Giridharilalji Lodha Commerce and Shriman P.H. Jain Science College",Chandwad,Maharashtra
2023,Overall,,,"Shri Parshwanath Ummed College, Falna",Pali,Rajasthan
2023,Overall,,,"Shri R. R. Lahoti Science College , Morshi.",Amravati,Maharashtra
2023,Overall,,,"Shri Radhakisan Lakshminarayan Toshniwal Science College, Akola.",Akola,Maharashtra
2023,Overall,,,Shri Ram Murti Smarak College of Engineering & Technology,Bareilly,Uttar Pradesh
2023,Overall,,,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra
2023,Overall,,,Shri Ratanlal Kanwarlal Patni Girls' College,Kishangarh,Rajasthan
2023,Overall,,,"Shri Sai Janvikas Pratishtan`s College of Agriculture,",Vaijapur,Maharashtra
2023,Overall,,,"Shri Sant Gajanan Maharaj Engineering College, Shegaon.",Shegaon,Maharashtra
2023,Overall,,,Shri Sathya Sai Medical College and Research Institute,Thiruporur Taluk -,Tamil Nadu
2023,Overall,,,Shri Shahaji Chh. Mahavidyalaya,Dist. Kolhapur,Maharashtra
2023,Overall,,,Shri Shankaracharya Mahavidyalaya,Bhilai,Chhattisgarh
2023,Overall,,,Shri Shankaracharya Technical Campus,Bhilai,Chhattisgarh
2023,Overall,,,"Shri Shivaji Arts , Commerce College , Morshi Road,Amravati.",Amravati,Maharashtra
2023,Overall,,,"Shri Shivaji College, Vasmat Road, Parbhani",Parbhani,Maharashtra
2023,Overall,,,"Shri Shivaji Vidya Prasarak Sanstha`s Late Bapusaheb Shivajirao Deore College of Engineering, Dhule",Dhule,Maharashtra
2023,Overall,,,"Shri Siddaramappa Basappa Mamdapur  Arts/Sci/Comm/College,  Badami",Badami,Karnataka
2023,Overall,,,"Shri Swaminarayan College of Pharmacy, Kalol",Kalol,Gujarat
2023,Overall,,,"Shri Umiya Girls College, Rau Indore",Indore,Madhya Pradesh
2023,Overall,,,Shri Uttar Gujarat B. B. A. College,Surat,Gujarat
2023,Overall,,,Shri Uttar Gujarat B. C. A. College,SURAT,Gujarat
2023,Overall,,,Shri V. S. Patel College of Arts & Science,"Bilimora,Navsari",Gujarat
2023,Overall,,,Shri Vaishnav Institute of Management,Indore,Madhya Pradesh
2023,Overall,,,Shri Vaishnav Vidyapeeth Vishwavidyalaya,Indore,Madhya Pradesh
2023,Overall,,,Shri Vijaysinha Yadav College,Kolhapur,Maharashtra
2023,Overall,,,"Shri Vinoba Bhave College of Nursing, Silvassa",Dadra & Nagar Haveli,Daman and Diu
2023,Overall,,,"Shri Vyanktesh Arts, Commerce College",Buldana,Maharashtra
2023,Overall,,,Shri. M.D. Shah Mahila College of Arts & Commerce,Mumbai,Maharashtra
2023,Overall,,,Shri. Saraswati Vidya Prasarak Mandal`s Smt P. K. Kotecha Mahila Mahavidyalaya,Bhusawal,Maharashtra
2023,Overall,,,Shriiman Bhaushaeb Zadbuke Mahavidyalaya Barsi,Barshi,Maharashtra
2023,Overall,,,Shrimant Babasaheb Deshmukh Mahavidyalaya,Atpadi,Maharashtra
2023,Overall,,,"Shrimati Narbada Devi Bihani Government Post Graduate College, Nohar",NOHAR,Rajasthan
2023,Overall,,,"Shrinathji Institute of Technology & Engineering, Nathdwara, Rajsamand",Nathdwara,Rajasthan
2023,Overall,,,"Shriram College of Agricultural Engineering, Paniv",Malshiras,Maharashtra
2023,Overall,,,Shriram Kala Mahila Mahavidyalaya Dhamangon Rly Dist Amravati Maharashtra India,Amravati,Maharashtra
2023,Overall,,,Shroff S. R. Rotary Institute of Chemical Technology,Valia,Gujarat
2023,Overall,,,Shyamsundar College,Burdwan,West Bengal
2023,Overall,,,Sibsagar College P.O. Sibsagar-785665,Sivasagar,Assam
2023,Overall,,,Sibsagar Girls College P.O.Sibsagar-785640,Sivasagar,Assam
2023,Overall,,,Siddhant Institute of Business Management,Pune,Maharashtra
2023,Overall,,,"Siddharth Arts, Commerce & Science College",Jafrabad,Maharashtra
2023,Overall,,,Siddharth Institute of Engineering & Technology,Puttur,Andhra Pradesh
2023,Overall,,,Siddhartha Institute of Engineering & Technology,Rangareddy,Telangana
2023,Overall,,,Sidho-Kanho-Birsha University,Puruliya,West Bengal
2023,Overall,,,"Sido Kanhu Murmu University, Dumka",Dumka,Jharkhand
2023,Overall,,,"SIES (NERUL) College of Arts, Science and Commerce , Plot No 1 C ,Sector V , Nerul, ?Navi Mumbai -400 706",Navi Mumbai,Maharashtra
2023,Overall,,,Sikkim Manipal Institute of Technology (SMIT),Rangpo,Sikkim
2023,Overall,,,Sikkim Manipal University,Gangtok,Sikkim
2023,Overall,,,Sikkim University,Gangtok,Sikkim
2023,Overall,,,Siksha `O` Anusandhan,Bhubaneswar,Odisha
2023,Overall,,,Sillod Education Trust`s Nalanda College of B.C.A.,Aurangabad,Maharashtra
2023,Overall,,,Silver Jubilee Degree College (Autonomous),Kurnool,Andhra Pradesh
2023,Overall,,,Simdega College,Simdega,Jharkhand
2023,Overall,,,"Sindhu College, Panchpavli Road",Nagpur,Maharashtra
2023,Overall,,,"Sinhgad Institute of Pharmaceutical Sciences, Lonavala",Lonavala,Maharashtra
2023,Overall,,,Sinhgad Institute of Pharmacy,Pune,Maharashtra
2023,Overall,,,"Sinhgad Technical Education Societys College of Pharmacy, Vadgaon bk, Sinhgad Road, Pune 41",Pune,Maharashtra
2023,Overall,,,"Sinhgad Technical Education Societys Rasiklal M Dhariwal Sinhgad Technical Institutes Campus, Pune",Pune,Maharashtra
2023,Overall,,,"Sinhgad Technical Education Societys Sinhgad College of Science, Vadgaon bk., Sinhgad road, Pune 41",Pune,Maharashtra
2023,Overall,,,Sinhgad Technical Education Societys Sinhgad Institute of Management,Pune,Maharashtra
2023,Overall,,,Sir C R Reddy College,Eluru,Andhra Pradesh
2023,Overall,,,Sir Isaac Newton College of Engineering and Technology (New),Nagapattinam,Tamil Nadu
2023,Overall,,,"Sir M Visvesvaraya Institute of Technology, BANGALORE",Bengaluru,Karnataka
2023,Overall,,,Sir M.V. Government Science College,Shimoga,Karnataka
2023,Overall,,,Sir Padmapat Singhania University,Udaipur,Rajasthan
2023,Overall,,,"Sitadevi Ratan Chand Nahar Adarsh College, 75, Devathachar Street, 5th main Chamarjpet,Bangalore-18",BANGALORE-560 018,Karnataka
2023,Overall,,,Sitamarhi Institute of Technology,Pupri,Bihar
2023,Overall,,,SJB Institute Of Technology,Bengaluru,Karnataka
2023,Overall,,,"SKR & SKR College for Women,Kadapa",Y.S.R Kadapa,Andhra Pradesh
2023,Overall,,,"SMS College of Arts /Science & Commerce College,  Athani",Belgaum,Karnataka
2023,Overall,,,Smt Durga Devi Sharma Charitable Trusts Chandrabhan Sharma College of Arts Commerce & Science At Powai Vihar Mumbai  400 076,POWAI,Maharashtra
2023,Overall,,,Smt R M Prajapati Arts College Satlasana,Satlasana-,Gujarat
2023,Overall,,,Smt. K. D. G. D. Mittal Kanya Mahavidyalaya,Sardarshahar,Rajasthan
2023,Overall,,,Smt. Kashibai Navale College of Pharmacy,Pune,Maharashtra
2023,Overall,,,Smt. Manoramabai Mundle College of Architecture,Nagpur,Maharashtra
2023,Overall,,,Smt. N. H. L. Municipal Medical College,Ahmedabad,Gujarat
2023,Overall,,,Smt. Nathibai Damodar Thackersey Women's Univeristy,Mumbai,Maharashtra
2023,Overall,,,"Smt. NPS. Govt  Degree College   for  Women,      CHITTOOR Urban",Chittoor,Andhra Pradesh
2023,Overall,,,Smt. Sharadchandrika Suresh Patil College of Pharmacy,Chopda,Maharashtra
2023,Overall,,,Smt. Sushila Devi Mathur Kanya Mahavidyalaya,Bhilwara,Rajasthan
2023,Overall,,,Smt.K.R.College for Women,Rajahmundry,Andhra Pradesh
2023,Overall,,,Social Welfare Residential Govt. Degree College for Girls,Vijayawada,Andhra Pradesh
2023,Overall,,,Sonapur College,Kamrup M,Assam
2023,Overall,,,Sonari College,Sonari,Assam
2023,Overall,,,Sonopant Dandekar Arts College S Apte Commerce and M H Mehta Science College  Khare Kuran Road  Palghar Dist Thane,Palghar,Maharashtra
2023,Overall,,,Sonubhau Baswant College of Arts & Commerce Near Government Godown  Savroli Road  Shahapur Dist Thane  421 601,SHAHAPUR,Maharashtra
2023,Overall,,,Sophia College for Women,Mumbai,Maharashtra
2023,Overall,,,Sophitorium Engineering College,"Khurda, Bhubaneswar",Odisha
2023,Overall,,,South East Manipur College,Chandel,Manipur
2023,Overall,,,South Indian Education Society?s College of Commerce & Economics,Mumbai,Maharashtra
2023,Overall,,,"Spaces Degree College, Payakaraopet",Payakaraopeta,Andhra Pradesh
2023,Overall,,,Sphoorthy Engineering College,Hyderabad,Telangana
2023,Overall,,,"SR & BGNR Government College, Khammam",Khammam,Telangana
2023,Overall,,,SR University,Warangal,Telangana
2023,Overall,,,Sree  Sankaracharya University of Sanskrit,Ernakulam,Kerala
2023,Overall,,,Sree Ayyappa College for Women,Nagercoil,Tamil Nadu
2023,Overall,,,"Sree Buddha College of Engineering, Pattoor",Pattoor,Kerala
2023,Overall,,,Sree Chaitanya College of Engineering,Karimnagar,Telangana
2023,Overall,,,Sree Chaitanya Institute of Technological Sciences,Karimnagar,Telangana
2023,Overall,,,Sree Narayana Guru College of Commerce,Mumbai-400 089,Maharashtra
2023,Overall,,,"Sree Neelakanda Govt. Sanskrit College, Pattambi",Palakkad,Kerala
2023,Overall,,,Sree Rama Engineering College,TIRUPATI,Andhra Pradesh
2023,Overall,,,Sree Saraswathi Thiagaraja College,Coimbatore,Tamil Nadu
2023,Overall,,,Sree Sastha Institute of Engineering and Technology,Chembarambakkam,Tamil Nadu
2023,Overall,,,"Sree Sevugan Annamalai College, Devakottai",Sivaganga,Tamil Nadu
2023,Overall,,,Sree Siddaganga College of Pharmacy,Tumkur,Karnataka
2023,Overall,,,"Sree Vidyadhi Raja N S S College, Vazhoor, Theerthapadapuram P.O, Kottayam- 686 505",Kottayam,Kerala
2023,Overall,,,Sree Vidyanikethan Engineering College,Tirupati,Andhra Pradesh
2023,Overall,,,Sreekrishna College of Pharmacy and Research Centre,Thiruvananthapuram,Kerala
2023,Overall,,,"Sreekrishnapuram V.T.Bhattathirippad College, Mannampatta",Palakkad,Kerala
2023,Overall,,,Sreenivasa Institute of Technology and Management Studies,Chittoor,Andhra Pradesh
2023,Overall,,,Sreyas Institute of Engineering & Technology,Hyderabad,Telangana
2023,Overall,,,Sri A.B.R. Government Degree College,Repalle,Andhra Pradesh
2023,Overall,,,Sri A.S.N.M. Govt. College,Palakol,Andhra Pradesh
2023,Overall,,,Sri Adichunchanagiri Women`s College,Theni,Tamil Nadu
2023,Overall,,,Sri Akilandeshwari Women`s College,Vandavasi,Tamil Nadu
2023,Overall,,,Sri Arvind Mahila College,Patna,Bihar
2023,Overall,,,Sri Aurobindo College (Eve.),Delhi,Delhi
2023,Overall,,,"Sri Balaji Society's Balaji College of Arts, Commerce and Science",Pune,Maharashtra
2023,Overall,,,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College Campus,Puducherry,Pondicherry
2023,Overall,,,Sri Basara Degree College,Visakhapatnam,Andhra Pradesh
2023,Overall,,,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,Kancheepuram,Tamil Nadu
2023,Overall,,,"Sri Chintamani Arts Commerce College, Ponbhurna",Pombhurna,Maharashtra
2023,Overall,,,Sri Devraj Urs Academy of Higher Education and Research,Kolar,Karnataka
2023,Overall,,,"Sri Gulab Singh Govt. Degree College, Chakrata, Dehradun",CHAKRATA,Uttarakhand
2023,Overall,,,Sri Guraijada Apparao Govt. Degree College,Visakhapatnam,Andhra Pradesh
2023,Overall,,,Sri Guru Granth Sahib World University,Fatehgarh Sahib,Punjab
2023,Overall,,,"Sri H.D Devegowda  Government First Grade College,Paduvalahippe",Holenarasipura Taluk,Karnataka
2023,Overall,,,"Sri Hari Degree College(047), Balaji Nagar, Kadapa, Andhra Pradesh",Y.S.R.,Andhra Pradesh
2023,Overall,,,Sri Kaliswari College,Sivakasi,Tamil Nadu
2023,Overall,,,Sri Kalyan Government Sanskrit PG college Sikar,SIKAR,Rajasthan
2023,Overall,,,Sri Karan Narendra Agriculture University,JOBNER,Rajasthan
2023,Overall,,,Sri Konda Laxman Telangana State Horticultural University,Hyderabad,Telangana
2023,Overall,,,Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu
2023,Overall,,,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu
2023,Overall,,,Sri Krishna College of Technology,Coimbatore,Tamil Nadu
2023,Overall,,,Sri Krishnadevaraya University,Anantapur,Andhra Pradesh
2023,Overall,,,Sri Murali Krishna Degree College,Visakhapatnam,Andhra Pradesh
2023,Overall,,,Sri Muthukumaran Institute of Technology,Kancheepuram,Tamil Nadu
2023,Overall,,,Sri Padmavathi Mahila Visvavidyalayam,Tirupathi,Andhra Pradesh
2023,Overall,,,"Sri Padmavathi School of Pharmacy, Tiruchanoor",Tiruchanoor,Andhra Pradesh
2023,Overall,,,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu
2023,Overall,,,Sri Ramakrishna Degree College,Nandyal,Andhra Pradesh
2023,Overall,,,Sri Ramakrishna Engineering College,Coimbatore,Tamil Nadu
2023,Overall,,,Sri Sairam Engineering College,Kancheepuram,Tamil Nadu
2023,Overall,,,Sri Sankara Arts and Science College,Kanchipuram,Tamil Nadu
2023,Overall,,,Sri Sarada College for Women(Autonomous),Salem,Tamil Nadu
2023,Overall,,,Sri Sathguru Sangeetha Vidyalayam,Madurai,Tamil Nadu
2023,Overall,,,Sri Sathya Sai Institute of Higher Learning,Anantapur,Andhra Pradesh
2023,Overall,,,Sri Satya Sai College of Engineering,Bhopal,Madhya Pradesh
2023,Overall,,,"Sri Satya Sai University of Technology & Medical Sciences, Sehore",Sehore,Madhya Pradesh
2023,Overall,,,Sri Siddartha Institute of Management Studies,Tumkur,Karnataka
2023,Overall,,,Sri Siddhartha Academy of Higher Education,Tumkur,Karnataka
2023,Overall,,,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu
2023,Overall,,,Sri Sri University,Cuttack,Odisha
2023,Overall,,,Sri Uma Bharathi Degree College,Vizianagaram,Andhra Pradesh
2023,Overall,,,Sri Vasavi Engineering College,Tadepalligudem,Andhra Pradesh
2023,Overall,,,Sri Venkata Sai Institute of Dental Sciences,Mahabub Nagar,Telangana
2023,Overall,,,Sri Venkateswara College of Engineering & Technology,Chittoor,Andhra Pradesh
2023,Overall,,,Sri Venkateswara College of Engineering and Technology,Etcherla,Andhra Pradesh
2023,Overall,,,"Sri Venkateswara College of Engineering, Tirupati",Tirupati,Andhra Pradesh
2023,Overall,,,Sri Venkateswara Institute of Medical Sciences,Tirupati,Andhra Pradesh
2023,Overall,,,Sri Venkateswara University,Tirupati,Andhra Pradesh
2023,Overall,,,Sri Venkateswara Veterinary University,Tirupati,Andhra Pradesh
2023,Overall,,,Sri Yerramilli Narayana Murthy College,Narsapur,Andhra Pradesh
2023,Overall,,,"Sri. Gavisiddeswara Arts, Science & Commerce College",Koppal,Karnataka
2023,Overall,,,"Sri. Shivaji Science College, Congressnagar",Nagpur,Maharashtra
2023,Overall,,,Sridevi Womens Engineering College,Hyderabad,Telangana
2023,Overall,,,Srikrishnadas Jaju Gramin Seva Mahavidyalaya,Wardha,Maharashtra
2023,Overall,,,Srimath Sivagnana Balaya Swamigal Tamil Arts & Science College,"Mailam, Tindivanam",Tamil Nadu
2023,Overall,,,Srinivas Institute of Technology,Mangaluru,Karnataka
2023,Overall,,,Srinivas University,Dakshina Kannada,Karnataka
2023,Overall,,,Srinivasa Institute of Engineering and Technology,Amalapuram,Andhra Pradesh
2023,Overall,,,Srinivasa Institute of Management Studies (SIMS),Visakahaptnam,Andhra Pradesh
2023,Overall,,,Srinivasa Ramanujan Institute of Technology,Rotarypuram Village,Andhra Pradesh
2023,Overall,,,"SRK Institute of Technology, Enikepadu",VIJAYAWADA,Andhra Pradesh
2023,Overall,,,SRM University Delhi - NCR,Sonepat,Haryana
2023,Overall,,,SRM Valliammai Engineering College,Chennai,Tamil Nadu
2023,Overall,,,Srnk Govt. Degree College Banswada,BANSWADA,Telangana
2023,Overall,,,SSBT's College of Engineering & Technology,Jalgaon,Maharashtra
2023,Overall,,,"SSE Co-Op S's Late R.B.Garud Kala & Wanijya Mahavidyalaya, Shendurni.",Shendurni,Maharashtra
2023,Overall,,,SSM College of Engineering,Baramula,Jammu and Kashmir
2023,Overall,,,SSM Institute of Engineering and Technology,Dindigul,Tamil Nadu
2023,Overall,,,SSR College of Pharmacy,Silvassa,Dadra and Nagar Haveli
2023,Overall,,,"SSVPS`s Bhausaheb N.S.Patil Arts & M.F.M.A. Commerce College, Dhule",Dhule,Maharashtra
2023,Overall,,,St Anns College of Engineering and Technology,CHIRALA,Andhra Pradesh
2023,Overall,,,St James College of pharmaceutical Sciences,Chalakudy,Kerala
2023,Overall,,,St Xaviers College of Arts Science & Commerce  Mapusa,Mapusa,Goa
2023,Overall,,,St. Alberts College,Ernakulam,Kerala
2023,Overall,,,St. Aloysius College,Thrissur,Kerala
2023,Overall,,,"St. Aloysius College, Edathua - 689 573",Alappuzha,Kerala
2023,Overall,,,"St. Aloysius Institute of Technology,  Mandla Road, Jabalpur - 482001",Jabalpur,Madhya Pradesh
2023,Overall,,,"St. Aloysous College, Sadar",Jabalpur,Madhya Pradesh
2023,Overall,,,"St. Andrews P.G. College, Gorakhpur",Gorakhpur,Uttar Pradesh
2023,Overall,,,St. Ann`s College for Women,HYDERABAD,Telangana
2023,Overall,,,St. Ann`s College of Pharmacy,Vizianagaram,Andhra Pradesh
2023,Overall,,,St. Anthony's College,Shillong,Meghalaya
2023,Overall,,,"St. Claret College, MES Road, 5th Cross, 1st Main, Sharadambangar, Bangalore-13",Bengaluru,Karnataka
2023,Overall,,,"St. Claret College, Ziro","Ziro, Lower Subansiri District",Arunachal Pradesh
2023,Overall,,,"St. Dominic's College, Parathod P.O., Kanjirappally-686 512",Kottayam,Kerala
2023,Overall,,,St. Edmund's College,East Khasi Hills,Meghalaya
2023,Overall,,,St. Francis College for Women,Hyderabad,Telangana
2023,Overall,,,St. Johns College of Engineering & Technology,Kurnool,Andhra Pradesh
2023,Overall,,,"St. John's College, Palayamkottai",Tirunelveli,Tamil Nadu
2023,Overall,,,St. Joseph College,Torpa,Jharkhand
2023,Overall,,,St. Joseph College,Darjiling,West Bengal
2023,Overall,,,St. Joseph College of Arts  & Science  College (Autonomous),Cuddalore,Tamil Nadu
2023,Overall,,,St. Joseph Engineering College,Mangaluru,Karnataka
2023,Overall,,,St. Joseph University,dimapur,Nagaland
2023,Overall,,,St. Joseph`s College of Commerce,Bengaluru,Karnataka
2023,Overall,,,"St. Josephs Arts & Science College, PB 27094, Lalbhag Rd,Bangalore-27  (Autonomous)",Bengaluru,Karnataka
2023,Overall,,,St. Joseph's College for Women,Visakhapatnam,Andhra Pradesh
2023,Overall,,,St. Joseph's Degree & P.G. College,Hyderabad,Telangana
2023,Overall,,,St. Joseph's Evening College,Bengaluru,Karnataka
2023,Overall,,,St. Martin's Engineering College,Secunderabad,Telangana
2023,Overall,,,St. Marys Centenary Degree College,Secunderabad,Telangana
2023,Overall,,,"St. Mary's College, Shirva",Udupi,Karnataka
2023,Overall,,,"St. Mary's College, Sulthans Bathery",Wayanad,Kerala
2023,Overall,,,St. Mira`s College for Girls,Pune,Maharashtra
2023,Overall,,,St. Paul''s College,Ernakulam,Kerala
2023,Overall,,,St. Peter`s College of Engineering and Technology,Avadi,Tamil Nadu
2023,Overall,,,St. Peter`s Institute of Higher Education and Research,Chennai,Tamil Nadu
2023,Overall,,,St. Pious X Degree and P.G College for Women,Hyderabad,Telangana
2023,Overall,,,St. Stephen's College,Kottayam,Kerala
2023,Overall,,,"St. Teresa's College, Ernakulam - 682 011",Ernakulam,Kerala
2023,Overall,,,St. Thomas College Bhilai Durg,Bhilai,Chhattisgarh
2023,Overall,,,"St. Thomas College, Kozhencherry 689 641",Pathanamthitta,Kerala
2023,Overall,,,"St. Thomas College, Thrissur",Thrissur,Kerala
2023,Overall,,,St. Vincent Pallotti College Kapa,Raipur,Chhattisgarh
2023,Overall,,,St. Xavier`s College,Mumbai,Maharashtra
2023,Overall,,,St. Xavier`s College,Ranchi,Jharkhand
2023,Overall,,,St. Xavier's College,Ahmedabad,Gujarat
2023,Overall,,,"St. Xavier's College, Jaipur",Jaipur,Rajasthan
2023,Overall,,,"St.Michael's College, Cherthala",Alappuzha,Kerala
2023,Overall,,,St.Teresa Arts and Science College for Women,Mangalakuntu,Tamil Nadu
2023,Overall,,,St.Xavier`s College,Thiruvananthapuram,Kerala
2023,Overall,,,Standard College,Imphal,Manipur
2023,Overall,,,Stella Mary`s College of Engineering,Nagercoil,Tamil Nadu
2023,Overall,,,Sukruli Degree College,Sukruli,Odisha
2023,Overall,,,"Sumandeep Vidyapeeth, Vadodara",Vadodara,Gujarat
2023,Overall,,,Sundarban Hazi Desarat College,Pathankhali,West Bengal
2023,Overall,,,Sundarban Mahavidyalaya,Kakdwip,West Bengal
2023,Overall,,,Surana College,Bangalore,Karnataka
2023,Overall,,,Surana College (Autonomous),Bengaluru,Karnataka
2023,Overall,,,Suren Das College,Kamrup,Assam
2023,Overall,,,Surendranath Law College,KOLKATA- 700009,West Bengal
2023,Overall,,,"Suresh Brahmkumar Bhatt, College of Physiotherapy",Ahmedabad,Gujarat
2023,Overall,,,Suresh Gyan Vihar University,Jaipur,Rajasthan
2023,Overall,,,"SVERI's College of Engineering, Pandharpur",Pandharpur,Maharashtra
2023,Overall,,,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra
2023,Overall,,,"SVKM`s Usha Pravin Gandhi College of Arts,Science and Commerce","Vile Parle (West),",Maharashtra
2023,Overall,,,"SVR Engineering College, Nandyal",Nandyal,Andhra Pradesh
2023,Overall,,,SVS Group of Institutions,Warangal,Telangana
2023,Overall,,,"Swami Keshvanand Institute of Technology, Management & Gramothan",Jaipur,Rajasthan
2023,Overall,,,Swami Premanand Mahavidyalaya,Mukerian,Punjab
2023,Overall,,,"Swami Ramanand Teerth Mahavidyalaya Arts & Commerce, Ambajogai.",Ambajogai,Maharashtra
2023,Overall,,,"Swami Vivekanand Govt. Degree College Ghurmarwin, Distt Bilaspur",Ghumarwin,Himachal Pradesh
2023,Overall,,,Swami Vivekanand Subharti University,Meerut,Uttar Pradesh
2023,Overall,,,"Swami Vivekananda Mahavidyalaya, Mohanpur",Agartala,Tripura
2023,Overall,,,Swami Yogananda Giri College,Kokrajhar,Assam
2023,Overall,,,Swaminarayan College of Engineering and Technology,Kalol-382721,Gujarat
2023,Overall,,,Swarnim Startup & Innovation University,Gandhinagar,Gujarat
2023,Overall,,,"Syed  Ammal College of Arts and Science, Ramanathapuram",Ramanathapuram,Tamil Nadu
2023,Overall,,,Syed Ammal Engineering College,Ramanathapuram,Tamil Nadu
2023,Overall,,,Symbiosis International,Pune,Maharashtra
2023,Overall,,,T. John College,Bengaluru,Karnataka
2023,Overall,,,"T.M. Bhagalpur University, Bhagalpur",Bhagalpur,Bihar
2023,Overall,,,"T.P.S. College, Patna",Patna,Bihar
2023,Overall,,,Tagore Arts College,Puducherry,Pondicherry
2023,Overall,,,Tagore Engineering College,Kancheepuram,Tamil Nadu
2023,Overall,,,Takshashila Mahavidyalaya,Amravati,Maharashtra
2023,Overall,,,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu
2023,Overall,,,Tamil Nadu Dr.J.Jayalalithaa Fisheries University,Nagapattinam,Tamil Nadu
2023,Overall,,,"Tamil Nadu Teacher Education University, Chennai",Chennai,Tamil Nadu
2023,Overall,,,Tamil Nadu Veterinary & Animal Sciences University,Chennai,Tamil Nadu
2023,Overall,,,"Tapi Valley Education Society's Dhanaji Nana Mahavidyalya, Faizpur",Jalgaon,Maharashtra
2023,Overall,,,TARA Govt. College,Sangareddy,Telangana
2023,Overall,,,Tarsadia Institute of Chemical Science,Bardoli,Gujarat
2023,Overall,,,Tata Institute of Fundamental Research,Mumbai,Maharashtra
2023,Overall,,,Tata Institute of Social Sciences,Mumbai,Maharashtra
2023,Overall,,,"Tatyasaheb Kore Institute of Engineering & Technology, WARANANAGAR",Warananagar,Maharashtra
2023,Overall,,,Techno India Chaibasa,Chaibasa,Jharkhand
2023,Overall,,,Techno Main Salt Lake,Kolkata,West Bengal
2023,Overall,,,Teegala Krishna Reddy College of Pharmacy,Hyderabad,Telangana
2023,Overall,,,Teegala Krishna Reddy Engineering College,Rangareddy,Telangana
2023,Overall,,,Teerthanker Mahaveer University,Moradabad,Uttar Pradesh
2023,Overall,,,"Tehatta Sadananda Mahavidya, Burdwan",Tehatta,West Bengal
2023,Overall,,,Telangana University,Nizamabad,Telangana
2023,Overall,,,"Teresian College,Mysore",Mysuru,Karnataka
2023,Overall,,,"TERI School of Advanced Studies, New Delhi",New Delhi,Delhi
2023,Overall,,,"TES's Bhusawal Arts, Science & P.O.Nahata Commerce College, Bhusawal",Bhusawal,Maharashtra
2023,Overall,,,Tezpur University,Tezpur,Assam
2023,Overall,,,Thakur College of Engineering & Technology,Mumbai,Maharashtra
2023,Overall,,,Thakur Educational Trusts Thakur College of  Science and Commerce,Mumbai,Maharashtra
